question,label,code
What is the total number of active zone minutes I have logged in the last 21 days?,450.52,daily_metrics.during('last 21 days')['active_zone_minutes'].sum()
"On days when I run more than 63 units, what is my total running time?",14.52,"exercise_entries.query('activityName == ""Run""').on_days(exercise_entries.where('distance > 63'))['duration'].sum()"
How many days in the last 30 days did I sleep fewer than 464 minutes?,15,daily_metrics.query('sleep_minutes < 464').during('last 30 days')['datetime'].drop_duplicates().count()
What was my highest percentage of deep sleep in the past 14 days?,19.82,daily_metrics.during('last 14 days')['deep_sleep_percent'].max()
What was my median heart rate variability yesterday?,39.18,daily_metrics.during('yesterday')['heart_rate_variability'].median()
Could you please tell me the standard deviation of my light sleep minutes over the past seven days?,54.77,daily_metrics.during('last 7 days')['light_sleep_minutes'].std()
What were my highest step counts over the past 7 days?,21775.93,daily_metrics.during('last 7 days')['steps'].max()
What was my average number of steps walked?,12079.02,daily_metrics['steps'].mean()
How many times have I run?,1,"exercise_entries.query('activityName == ""Run""').shape[0]"
What is the total percentage of light sleep I have had in the past 14 days?,640.54,daily_metrics.during('last 14 days')['light_sleep_percent'].sum()
What was my median heart rate variability over the past 30 days?,33.97,daily_metrics.during('last 30 days')['heart_rate_variability'].median()
How many days in the last 14 days did I sleep for less than 163 minutes in REM sleep?,12,daily_metrics.query('rem_sleep_minutes < 163').during('last 14 days')['datetime'].drop_duplicates().count()
What is the lowest number of minutes I slept?,181.68,daily_metrics['sleep_minutes'].min()
What is my average elevation gain for runs on days when my heart rate exceeded 22?,105.93,"exercise_entries.query('activityName == ""Run""').on_days(exercise_entries.where('averageHeartRate > 22'))['elevationGain'].mean()"
How many times have I exercised in the last 14 days?,1,exercise_entries.during('last 14 days')['datetime'].count()
What was the standard deviation of my REM sleep minutes over the past 21 days?,28.42,daily_metrics.during('last 21 days')['rem_sleep_minutes'].std()
What was my highest resting heart rate over the past 14 days?,60.5,daily_metrics.during('last 14 days')['resting_heart_rate'].max()
What was the standard deviation of my REM sleep percentage over the past 30 days?,5.44,daily_metrics.during('last 30 days')['rem_sleep_percent'].std()
What was the average number of minutes I spent in light sleep over the last 7 days?,236.09,daily_metrics.during('last 7 days')['light_sleep_minutes'].mean()
How many days did I run a distance of at least 33 units?,1,"exercise_entries.query('activityName == ""Run"" and distance >= 33')['datetime'].drop_duplicates().count()"
What was the longest duration of sleep I had in the past 30 days?,600.25,daily_metrics.during('last 30 days')['sleep_minutes'].max()
What was the median of my heart rate variability over the past 7 days?,33.72,daily_metrics.during('last 7 days')['heart_rate_variability'].median()
What is the total number of minutes I was awake in the last 14 days?,611.51,daily_metrics.during('last 14 days')['awake_minutes'].sum()
What was the duration of my longest run within the last 14 days?,14.52,"exercise_entries.query('activityName == ""Run""').during('last 14 days')['duration'].max()"
"On the most recent day I ran, what was my REM sleep percentage?",15.15,"daily_metrics.on_days(exercise_entries.where('activityName == ""Run""').max())['rem_sleep_percent'].mean()"
What was my median REM sleep percentage yesterday?,14.13,daily_metrics.during('yesterday')['rem_sleep_percent'].median()
What was my total number of active zone minutes yesterday?,22.97,daily_metrics.during('yesterday')['active_zone_minutes'].sum()
What percentage of my sleep time is light sleep?,1452.58,daily_metrics['light_sleep_percent'].sum()
What is the standard deviation of my light sleep percentage?,8.19,daily_metrics['light_sleep_percent'].std()
"In the past 30 days, how many active zone minutes have I accumulated?",618.64,daily_metrics.during('last 30 days')['active_zone_minutes'].sum()
What is my average REM sleep percentage for today?,26.17,daily_metrics.during('today')['rem_sleep_percent'].mean()
"On days when I have 540 minutes or less of REM sleep, what is my total running time?",14.52,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('rem_sleep_minutes <= 540'))['duration'].sum()"
Could you please provide me with the standard deviation of my awake percentage over the past 21 days?,3.51,daily_metrics.during('last 21 days')['awake_percent'].std()
What was my average number of REM sleep minutes over the past 21 days?,88.76,daily_metrics.during('last 21 days')['rem_sleep_minutes'].mean()
What is the sum of my active zone minutes for my first three runs in the last 30 days?,28.0,"exercise_entries.query('activityName == ""Run""').during('last 30 days')['activeZoneMinutes'][:3].sum()"
How many days today did I have less than 659 minutes of REM sleep?,1,daily_metrics.query('rem_sleep_minutes < 659').during('today')['datetime'].drop_duplicates().count()
What was my lowest resting heart rate in the past 14 days?,54.74,daily_metrics.during('last 14 days')['resting_heart_rate'].min()
"On days when I have less than 7 hours of deep sleep, what is my average calorie burn during runs?",146.0,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('deep_sleep_minutes < 7*60'))['calories'].mean()"
"On days when I am awake for less than 77 minutes, what is my average running speed?",943.8,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('awake_minutes < 77'))['speed'].mean()"
What was the median number of steps I walked over the last 14 days?,11982.96,daily_metrics.during('last 14 days')['steps'].median()
What was my lowest number of light sleep minutes yesterday?,235.4,daily_metrics.during('yesterday')['light_sleep_minutes'].min()
What is the total amount of sleep I've gotten in the last 14 days?,5399.0,daily_metrics.during('last 14 days')['sleep_minutes'].sum()
What was the duration of my most recent run within the last 21 days?,14.52,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What was my highest step count yesterday?,11519.91,daily_metrics.during('yesterday')['steps'].max()
How many days in the last 14 days did I sleep for less than 626 minutes?,12,daily_metrics.query('sleep_minutes < 626').during('last 14 days')['datetime'].drop_duplicates().count()
What is the standard deviation of my awake percentage over the past 21 days?,3.51,daily_metrics.during('last 21 days')['awake_percent'].std()
What is my average number of deep sleep minutes today?,59.97,daily_metrics.during('today')['deep_sleep_minutes'].mean()
What was my lowest percentage of light sleep?,42.75,daily_metrics['light_sleep_percent'].min()
Could you please tell me my average number of deep sleep minutes?,64.02,daily_metrics['deep_sleep_minutes'].mean()
What is the total distance I ran in the past 24 days?,13700.79,"exercise_entries.query('activityName == ""Run""').during('last 24 days')['distance'].sum()"
What is the standard deviation of my deep sleep minutes?,18.35,daily_metrics['deep_sleep_minutes'].std()
What was the median number of minutes I slept over the past 14 days?,424.28,daily_metrics.during('last 14 days')['sleep_minutes'].median()
How many days have I exercised in the past 7 days?,1,exercise_entries.during('last 7 days')['datetime'].drop_duplicates().count()
What is my average active zone minutes (AZM) for days when I slept for at least 273 minutes and went for a run?,28.0,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('sleep_minutes >= 273'))['activeZoneMinutes'].mean()"
What is the lowest resting heart rate I have recorded?,54.25,daily_metrics['resting_heart_rate'].min()
What was my longest period of wakefulness yesterday?,44.32,daily_metrics.during('yesterday')['awake_minutes'].max()
What was my highest percentage of time awake during the last 14 days?,18.07,daily_metrics.during('last 14 days')['awake_percent'].max()
What is the total percentage of REM sleep I have had in the last 14 days?,246.1,daily_metrics.during('last 14 days')['rem_sleep_percent'].sum()
What was my lowest percentage of light sleep in the last 30 days?,42.75,daily_metrics.during('last 30 days')['light_sleep_percent'].min()
How many minutes of REM sleep did I have today?,109.73,daily_metrics.during('today')['rem_sleep_minutes'].sum()
What is the median of my REM sleep minutes?,82.72,daily_metrics['rem_sleep_minutes'].median()
What was my total resting heart rate?,1613.56,daily_metrics['resting_heart_rate'].sum()
"On days when my REM sleep percentage is 21% or higher, what is my average number of steps taken while running?",1816.0,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('rem_sleep_percent >= 21'))['steps'].mean()"
What was my average heart rate for my last two runs within the past 21 days?,163.0,"exercise_entries.query('activityName == ""Run""').during('last 21 days')['averageHeartRate'][-2:].mean()"
What is my lowest percentage of deep sleep?,4.44,daily_metrics['deep_sleep_percent'].min()
How many days have I exercised in the past 30 days?,1,exercise_entries.during('last 30 days')['datetime'].drop_duplicates().count()
What was my average heart rate during my last run?,163.0,"exercise_entries.on_days(exercise_entries.where('activityName == ""Run""').max())['averageHeartRate'].mean()"
What is my highest number of light sleep minutes today?,187.69,daily_metrics.during('today')['light_sleep_minutes'].max()
What is my median light sleep percentage for today?,44.77,daily_metrics.during('today')['light_sleep_percent'].median()
What was my highest percentage of light sleep in the last 30 days?,73.68,daily_metrics.during('last 30 days')['light_sleep_percent'].max()
What was the average number of minutes I spent in light sleep today?,187.69,daily_metrics.during('today')['light_sleep_minutes'].mean()
What was the total time I spent running in the last 14 days?,14.52,"exercise_entries.query('activityName == ""Run""').during('last 14 days')['duration'].sum()"
What were my highest active zone minutes in the last 14 days?,44.87,daily_metrics.during('last 14 days')['active_zone_minutes'].max()
What is my highest number of deep sleep minutes in the past 21 days?,93.54,daily_metrics.during('last 21 days')['deep_sleep_minutes'].max()
How long was my most recent run today?,14.52,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What was my highest heart rate variability?,51.1,daily_metrics['heart_rate_variability'].max()
How many days have I slept for at least 2 hours within the last 30 days?,28,daily_metrics.query('sleep_minutes >= 2*60').during('last 30 days')['datetime'].drop_duplicates().count()
What is the total percentage of REM sleep I had today?,26.17,daily_metrics.during('today')['rem_sleep_percent'].sum()
What different types of exercises have I done?,Run,exercise_entries['activityName'].drop_duplicates().iloc[0]
What was the standard deviation of my deep sleep minutes over the past 7 days?,13.06,daily_metrics.during('last 7 days')['deep_sleep_minutes'].std()
What was my average speed for my first four runs in the past 21 days?,943.8,"exercise_entries.query('activityName == ""Run""').during('last 21 days')['speed'][:4].mean()"
What was the distance of my longest run within the past 7 days?,13700.79,"exercise_entries.query('activityName == ""Run""').during('last 7 days')['distance'].max()"
What is the distance of my longest run?,13700.79,"exercise_entries.query('activityName == ""Run""')['distance'].max()"
What was my lowest percentage of deep sleep?,4.44,daily_metrics['deep_sleep_percent'].min()
"Over the past 21 days, what was the longest amount of time I was awake?",79.3,daily_metrics.during('last 21 days')['awake_minutes'].max()
What was the duration of my lightest sleep yesterday?,235.4,daily_metrics.during('yesterday')['light_sleep_minutes'].min()
What was the lowest number of REM sleep minutes I had in the past 30 days?,33.33,daily_metrics.during('last 30 days')['rem_sleep_minutes'].min()
What was the median number of minutes I was awake yesterday?,44.32,daily_metrics.during('yesterday')['awake_minutes'].median()
What was my highest number of REM sleep minutes today?,109.73,daily_metrics.during('today')['rem_sleep_minutes'].max()
What was the total number of minutes I was awake yesterday?,44.32,daily_metrics.during('yesterday')['awake_minutes'].sum()
How many days have I exercised?,1,exercise_entries['datetime'].drop_duplicates().count()
What was my median percentage of light sleep today?,44.77,daily_metrics.during('today')['light_sleep_percent'].median()
What is the highest number of light sleep minutes I had in the past 7 days?,331.68,daily_metrics.during('last 7 days')['light_sleep_minutes'].max()
What was my shortest duration of wakefulness in the past seven days?,28.56,daily_metrics.during('last 7 days')['awake_minutes'].min()
What was my average deep sleep percentage yesterday?,18.65,daily_metrics.during('yesterday')['deep_sleep_percent'].mean()
What is the total time I spent running on days when my heart rate was above 30?,14.52,"exercise_entries.query('activityName == ""Run""').on_days(exercise_entries.where('averageHeartRate > 30'))['duration'].sum()"
What was the longest amount of time I slept within the last 21 days?,600.25,daily_metrics.during('last 21 days')['sleep_minutes'].max()
What was the total duration of my last three runs within the past 14 days?,14.52,"exercise_entries.query('activityName == ""Run""').during('last 14 days')['duration'][-3:].sum()"
What was the total amount of sleep I got in the last 7 days?,3151.43,daily_metrics.during('last 7 days')['sleep_minutes'].sum()
What was my highest heart rate variability yesterday?,39.18,daily_metrics.during('yesterday')['heart_rate_variability'].max()
What was my average number of deep sleep minutes over the past 14 days?,64.82,daily_metrics.during('last 14 days')['deep_sleep_minutes'].mean()
What is my average running distance on days when I run for less than 23 minutes?,13700.79,"exercise_entries.query('activityName == ""Run""').on_days(exercise_entries.where('duration < 23'))['distance'].mean()"
What was my highest percentage of deep sleep in the past 7 days?,19.82,daily_metrics.during('last 7 days')['deep_sleep_percent'].max()
What was my mean heart rate variability yesterday?,39.18,daily_metrics.during('yesterday')['heart_rate_variability'].mean()
How many days did I sleep less than 554 minutes?,24,daily_metrics.query('sleep_minutes < 554')['datetime'].drop_duplicates().count()
What was my average heart rate variability over the past 30 days?,34.82,daily_metrics.during('last 30 days')['heart_rate_variability'].mean()
What was the highest number of minutes I spent in deep sleep over the past 30 days?,93.54,daily_metrics.during('last 30 days')['deep_sleep_minutes'].max()
What is the total percentage of deep sleep I have had in the last 21 days?,253.76,daily_metrics.during('last 21 days')['deep_sleep_percent'].sum()
What was my lowest number of deep sleep minutes in the past 7 days?,49.74,daily_metrics.during('last 7 days')['deep_sleep_minutes'].min()
What was the distance of my longest run in the last 30 days?,13700.79,"exercise_entries.query('activityName == ""Run""').during('last 30 days')['distance'].max()"
What was the duration of my most recent run within the last 7 days?,14.52,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What was the total percentage of time I was awake over the last 7 days?,81.47,daily_metrics.during('last 7 days')['awake_percent'].sum()
What was my median number of awake minutes over the past 7 days?,44.32,daily_metrics.during('last 7 days')['awake_minutes'].median()
What was my lowest number of REM sleep minutes in the last 7 days?,58.79,daily_metrics.during('last 7 days')['rem_sleep_minutes'].min()
How many times have I run in the past 7 days?,1,"exercise_entries.query('activityName == ""Run""').during('last 7 days').shape[0]"
What was my lowest resting heart rate over the past 7 days?,54.74,daily_metrics.during('last 7 days')['resting_heart_rate'].min()
How many days have I run in the last 30 days?,1,"exercise_entries.query('activityName == ""Run""').during('last 30 days')['datetime'].drop_duplicates().count()"
What was the average number of minutes I spent in light sleep over the past 14 days?,241.62,daily_metrics.during('last 14 days')['light_sleep_minutes'].mean()
What was my total percentage of light sleep over the past 14 days?,640.54,daily_metrics.during('last 14 days')['light_sleep_percent'].sum()
How many days did I sleep for less than 13 hours?,28,daily_metrics.query('sleep_minutes < 13*60')['datetime'].drop_duplicates().count()
What is the total elevation gain for my first three runs in the past 21 days?,105.93,"exercise_entries.query('activityName == ""Run""').during('last 21 days')['elevationGain'][:3].sum()"
What was my median heart rate over the past 7 days?,56.72,daily_metrics.during('last 7 days')['resting_heart_rate'].median()
What was my average run duration for the first four runs I completed in the last 21 days?,14.52,"exercise_entries.query('activityName == ""Run""').during('last 21 days')['duration'][:4].mean()"
What is the standard deviation of the number of minutes I slept over the past 21 days?,91.65,daily_metrics.during('last 21 days')['sleep_minutes'].std()
What was my total calorie expenditure during my first two runs in the last 30 days?,146.0,"exercise_entries.query('activityName == ""Run""').during('last 30 days')['calories'][:2].sum()"
What is the lowest number of minutes I slept in the last 30 days?,181.68,daily_metrics.during('last 30 days')['sleep_minutes'].min()
What was my average speed during my last run?,943.8,"exercise_entries.on_days(exercise_entries.where('activityName == ""Run""').max())['speed'].mean()"
What was my average deep sleep percentage over the last 7 days?,15.34,daily_metrics.during('last 7 days')['deep_sleep_percent'].mean()
What was my average percentage of deep sleep over the past 21 days?,14.93,daily_metrics.during('last 21 days')['deep_sleep_percent'].mean()
How many days yesterday did I sleep for at least 86 minutes?,1,daily_metrics.query('sleep_minutes >= 86').during('yesterday')['datetime'].drop_duplicates().count()
What was the total amount of REM sleep I got yesterday?,58.79,daily_metrics.during('yesterday')['rem_sleep_minutes'].sum()
What was the lowest number of minutes I slept in the last 30 days?,181.68,daily_metrics.during('last 30 days')['sleep_minutes'].min()
"On days when I have less than 76 active zone minutes while running, what is my total calorie burn?",146.0,"exercise_entries.query('activityName == ""Run""').on_days(exercise_entries.where('activeZoneMinutes < 76'))['calories'].sum()"
What was my lowest resting heart rate in the past 7 days?,54.74,daily_metrics.during('last 7 days')['resting_heart_rate'].min()
When was my longest duration run?,14.52,"exercise_entries.query('activityName == ""Run""')['duration'].max()"
What was the median percentage of my deep sleep over the past 7 days?,14.56,daily_metrics.during('last 7 days')['deep_sleep_percent'].median()
What was my average REM sleep percentage yesterday?,14.13,daily_metrics.during('yesterday')['rem_sleep_percent'].mean()
What is my total calorie burn for runs on days when my deep sleep is less than or equal to 620 minutes?,146.0,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('deep_sleep_minutes <= 620'))['calories'].sum()"
What was my average percentage of light sleep over the past seven days?,52.19,daily_metrics.during('last 7 days')['light_sleep_percent'].mean()
What is the total elevation gain for my runs where the elevation gain was greater than 92?,105.93,"exercise_entries.query('activityName == ""Run"" and elevationGain > 92')['elevationGain'].sum()"
What was the maximum number of minutes I was awake today?,61.86,daily_metrics.during('today')['awake_minutes'].max()
What was my lowest REM sleep percentage in the last 21 days?,8.19,daily_metrics.during('last 21 days')['rem_sleep_percent'].min()
What was my average calorie burn during runs over the past 20 days?,146.0,"exercise_entries.query('activityName == ""Run""').during('last 20 days')['calories'].mean()"
What was the median amount of time I slept over the past 21 days?,427.89,daily_metrics.during('last 21 days')['sleep_minutes'].median()
What is my total distance run on days when my speed was 16 or higher?,13700.79,"exercise_entries.query('activityName == ""Run""').on_days(exercise_entries.where('speed >= 16'))['distance'].sum()"
What are my highest active zone minutes?,54.61,daily_metrics['active_zone_minutes'].max()
What was my total percentage of light sleep?,1452.58,daily_metrics['light_sleep_percent'].sum()
What was the longest I slept in the past 14 days?,569.78,daily_metrics.during('last 14 days')['sleep_minutes'].max()
What unique activities have I engaged in over the past 21 days?,Run,exercise_entries.during('last 21 days')['activityName'].drop_duplicates().iloc[0]
How many days did I have 105 or more minutes of light sleep?,28,daily_metrics.query('light_sleep_minutes >= 105')['datetime'].drop_duplicates().count()
How many days did I exercise in the past 7 days?,1,exercise_entries.during('last 7 days')['datetime'].drop_duplicates().count()
What was my standard deviation of active zone minutes over the past 14 days?,12.41,daily_metrics.during('last 14 days')['active_zone_minutes'].std()
What is my total number of minutes slept?,12697.79,daily_metrics['sleep_minutes'].sum()
What is the standard deviation of my deep sleep minutes?,18.35,daily_metrics['deep_sleep_minutes'].std()
How many days did I sleep for less than 14 hours?,28,daily_metrics.query('sleep_minutes < 14*60')['datetime'].drop_duplicates().count()
What was my average REM sleep percentage?,18.62,daily_metrics['rem_sleep_percent'].mean()
How long have I run in the last 21 days?,14.52,"exercise_entries.query('activityName == ""Run""').during('last 21 days')['duration'].sum()"
What was my highest resting heart rate in the past 14 days?,60.5,daily_metrics.during('last 14 days')['resting_heart_rate'].max()
What is the total duration of my runs that are 37 minutes or less?,14.52,"exercise_entries.query('activityName == ""Run"" and duration <= 37')['duration'].sum()"
What is my median percentage of light sleep for today?,44.77,daily_metrics.during('today')['light_sleep_percent'].median()
How many hours of sleep did I get yesterday that were less than 17 hours?,1,daily_metrics.query('sleep_minutes < 17*60').during('yesterday')['datetime'].drop_duplicates().count()
What was my lowest resting heart rate yesterday?,56.72,daily_metrics.during('yesterday')['resting_heart_rate'].min()
What was my average calorie expenditure for my last five runs within the past 21 days?,146.0,"exercise_entries.query('activityName == ""Run""').during('last 21 days')['calories'][-5:].mean()"
What was the maximum number of minutes I was awake during the past 7 days?,79.3,daily_metrics.during('last 7 days')['awake_minutes'].max()
What was my lowest number of REM sleep minutes yesterday?,58.79,daily_metrics.during('yesterday')['rem_sleep_minutes'].min()
What is my mean REM sleep percentage for today?,26.17,daily_metrics.during('today')['rem_sleep_percent'].mean()
What is the standard deviation of my light sleep minutes over the past 30 days?,59.34,daily_metrics.during('last 30 days')['light_sleep_minutes'].std()
What was the median number of minutes I was awake yesterday?,44.32,daily_metrics.during('yesterday')['awake_minutes'].median()
How many days yesterday did I sleep less than 19 hours of REM sleep?,1,daily_metrics.query('rem_sleep_minutes < 19*60').during('yesterday')['datetime'].drop_duplicates().count()
What is the standard deviation of my awake time over the last 7 days?,17.06,daily_metrics.during('last 7 days')['awake_minutes'].std()
What was my total sleep time over the past 7 days?,3151.43,daily_metrics.during('last 7 days')['sleep_minutes'].sum()
"Over the past 30 days, how many days did I have less than 37 minutes of REM sleep?",2,daily_metrics.query('rem_sleep_minutes < 37').during('last 30 days')['datetime'].drop_duplicates().count()
What was the median number of minutes I spent in REM sleep over the past 14 days?,94.11,daily_metrics.during('last 14 days')['rem_sleep_minutes'].median()
How many days did I have less than 489 minutes of REM sleep?,28,daily_metrics.query('rem_sleep_minutes < 489')['datetime'].drop_duplicates().count()
What was the total of my heart rate measurements yesterday?,56.72,daily_metrics.during('yesterday')['resting_heart_rate'].sum()
What was the highest number of minutes I spent in light sleep yesterday?,235.4,daily_metrics.during('yesterday')['light_sleep_minutes'].max()
What was my total heart rate variability over the past 30 days?,975.02,daily_metrics.during('last 30 days')['heart_rate_variability'].sum()
What is the total number of steps I took while running during the last 9 days?,1816.0,"exercise_entries.query('activityName == ""Run""').during('last 9 days')['steps'].sum()"
"On days when I sleep less than 2 hours, what is the total number of calories I burn while running?",146.0,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('sleep_minutes < 2*60'))['calories'].sum()"
What was the standard deviation of my light sleep percentage over the past 21 days?,7.26,daily_metrics.during('last 21 days')['light_sleep_percent'].std()
What was the total number of active zone minutes I had in the past 21 days?,450.52,daily_metrics.during('last 21 days')['active_zone_minutes'].sum()
How many days have I run in the last 21 days?,1,"exercise_entries.query('activityName == ""Run""').during('last 21 days')['datetime'].drop_duplicates().count()"
What was my average active zone minutes (AZM) for my last two runs within the past 21 days?,28.0,"exercise_entries.query('activityName == ""Run""').during('last 21 days')['activeZoneMinutes'][-2:].mean()"
What was my lowest resting heart rate in the last 14 days?,54.74,daily_metrics.during('last 14 days')['resting_heart_rate'].min()
What is the greatest distance I have run?,13700.79,"exercise_entries.query('activityName == ""Run""')['distance'].max()"
What was my lowest heart rate variability today?,51.1,daily_metrics.during('today')['heart_rate_variability'].min()
What was my mean heart rate?,57.63,daily_metrics['resting_heart_rate'].mean()
What is my lowest light sleep percentage today?,44.77,daily_metrics.during('today')['light_sleep_percent'].min()
How many minutes did I sleep on average over the past 30 days?,458.3,daily_metrics.during('last 30 days')['sleep_minutes'].median()
What was the average of my resting heart rate over the past 14 days?,57.11,daily_metrics.during('last 14 days')['resting_heart_rate'].mean()
What was my total running distance over the last 19 days?,13700.79,"exercise_entries.query('activityName == ""Run""').during('last 19 days')['distance'].sum()"
What was my total REM sleep percentage over the last 14 days?,246.1,daily_metrics.during('last 14 days')['rem_sleep_percent'].sum()
What was my total number of active zone minutes for running during the last 7 days?,28.0,"exercise_entries.query('activityName == ""Run""').during('last 7 days')['activeZoneMinutes'].sum()"
What was the standard deviation of my light sleep percentage over the past 30 days?,8.19,daily_metrics.during('last 30 days')['light_sleep_percent'].std()
What was the standard deviation of my awake minutes over the last 21 days?,15.08,daily_metrics.during('last 21 days')['awake_minutes'].std()
What is my average calorie burn for runs with at least 40 calories burned?,146.0,"exercise_entries.query('activityName == ""Run"" and calories >= 40')['calories'].mean()"
What was the shortest amount of time I slept yesterday?,416.14,daily_metrics.during('yesterday')['sleep_minutes'].min()
What was the median number of steps I took yesterday?,11519.91,daily_metrics.during('yesterday')['steps'].median()
What was the standard deviation of my heart rate variability over the past 14 days?,9.14,daily_metrics.during('last 14 days')['heart_rate_variability'].std()
What was my highest step count in the past 14 days?,21775.93,daily_metrics.during('last 14 days')['steps'].max()
What is my lowest number of deep sleep minutes?,21.55,daily_metrics['deep_sleep_minutes'].min()
"On the most recent day I ran, how many minutes of deep sleep did I get?",83.18,"daily_metrics.on_days(exercise_entries.where('activityName == ""Run""').max())['deep_sleep_minutes'].mean()"
How many times have I exercised in the last 30 days?,1,exercise_entries.during('last 30 days')['datetime'].count()
What is the total duration of my runs on days when my elevation gain was greater than 40?,14.52,"exercise_entries.query('activityName == ""Run""').on_days(exercise_entries.where('elevationGain > 40'))['duration'].sum()"
What is the total of my heart rates during runs on days when I slept for less than 427 minutes?,163.0,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('sleep_minutes < 427'))['averageHeartRate'].sum()"
What was my median heart rate yesterday?,56.72,daily_metrics.during('yesterday')['resting_heart_rate'].median()
What is the median percentage of deep sleep I had today?,14.3,daily_metrics.during('today')['deep_sleep_percent'].median()
What were my highest active zone minutes in the past 7 days?,28.0,daily_metrics.during('last 7 days')['active_zone_minutes'].max()
What was my median heart rate over the past 14 days?,56.9,daily_metrics.during('last 14 days')['resting_heart_rate'].median()
What was my lowest awake percentage today?,14.76,daily_metrics.during('today')['awake_percent'].min()
Could you please tell me how many minutes of light sleep I had yesterday?,235.4,daily_metrics.during('yesterday')['light_sleep_minutes'].sum()
What is the total number of minutes I was awake in the past 7 days?,362.53,daily_metrics.during('last 7 days')['awake_minutes'].sum()
What was my highest percentage of light sleep in the past 30 days?,73.68,daily_metrics.during('last 30 days')['light_sleep_percent'].max()
What is the total number of calories I burned during runs where I burned more than 39 calories?,146.0,"exercise_entries.query('activityName == ""Run"" and calories > 39')['calories'].sum()"
What was my deep sleep percentage on the most recent day I ran?,15.43,"daily_metrics.on_days(exercise_entries.where('activityName == ""Run""').max())['deep_sleep_percent'].mean()"
What is the average number of minutes I spend in light sleep?,263.45,daily_metrics['light_sleep_minutes'].mean()
What is the standard deviation of my light sleep percentage over the past 7 days?,7.62,daily_metrics.during('last 7 days')['light_sleep_percent'].std()
What was my total REM sleep percentage yesterday?,14.13,daily_metrics.during('yesterday')['rem_sleep_percent'].sum()
What is the standard deviation of my active zone minutes?,15.26,daily_metrics['active_zone_minutes'].std()
How many days in the last 14 days did I sleep for more than 88 minutes?,12,daily_metrics.query('sleep_minutes > 88').during('last 14 days')['datetime'].drop_duplicates().count()
What was the average number of minutes I was awake yesterday?,44.32,daily_metrics.during('yesterday')['awake_minutes'].mean()
What is the lowest number of steps I took today?,8316.51,daily_metrics.during('today')['steps'].min()
What unique activities have I participated in during the past 21 days?,Run,exercise_entries.during('last 21 days')['activityName'].drop_duplicates().iloc[0]
What is the total distance I covered during my last five runs?,13700.79,"exercise_entries.query('activityName == ""Run""')['distance'][-5:].sum()"
What has been my highest heart rate variability over the past 21 days?,51.1,daily_metrics.during('last 21 days')['heart_rate_variability'].max()
What is the average number of minutes I slept during the last 7 days?,450.2,daily_metrics.during('last 7 days')['sleep_minutes'].mean()
What is my total elevation gain for runs completed on days when I slept for less than 719 minutes?,105.93,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('sleep_minutes < 719'))['elevationGain'].sum()"
What was my average number of active zone minutes for my first five runs in the past seven days?,28.0,"exercise_entries.query('activityName == ""Run""').during('last 7 days')['activeZoneMinutes'][:5].mean()"
What is the standard deviation of the steps I walked in the last 7 days?,6086.21,daily_metrics.during('last 7 days')['steps'].std()
What was my average distance for runs during the last 8 days?,13700.79,"exercise_entries.query('activityName == ""Run""').during('last 8 days')['distance'].mean()"
What has my total resting heart rate been for the past 14 days?,685.32,daily_metrics.during('last 14 days')['resting_heart_rate'].sum()
What was my longest sleep duration?,600.25,daily_metrics['sleep_minutes'].max()
What was my highest awake percentage over the last 30 days?,18.07,daily_metrics.during('last 30 days')['awake_percent'].max()
What was the standard deviation of my steps taken in the past 21 days?,4915.42,daily_metrics.during('last 21 days')['steps'].std()
What percentage of today was I awake?,14.76,daily_metrics.during('today')['awake_percent'].sum()
What was my lowest percentage of light sleep during the past 14 days?,42.75,daily_metrics.during('last 14 days')['light_sleep_percent'].min()
What was my highest heart rate variability in the last 30 days?,51.1,daily_metrics.during('last 30 days')['heart_rate_variability'].max()
What is the standard deviation of my light sleep minutes over the past 30 days?,59.34,daily_metrics.during('last 30 days')['light_sleep_minutes'].std()
What was my average awake percentage yesterday?,10.65,daily_metrics.during('yesterday')['awake_percent'].mean()
What are my median REM sleep minutes for today?,109.73,daily_metrics.during('today')['rem_sleep_minutes'].median()
What was the total duration of my first three runs within the past 30 days?,14.52,"exercise_entries.query('activityName == ""Run""').during('last 30 days')['duration'][:3].sum()"
What is the average number of calories I burned while running over the past 25 days?,146.0,"exercise_entries.query('activityName == ""Run""').during('last 25 days')['calories'].mean()"
What unique activities have I participated in?,Run,exercise_entries['activityName'].drop_duplicates().iloc[0]
What was the standard deviation of my REM sleep percentage over the past 14 days?,4.29,daily_metrics.during('last 14 days')['rem_sleep_percent'].std()
