question,label,code
What was my lowest awake percentage over the last 30 days?,8.47,daily_metrics.during('last 30 days')['awake_percent'].min()
What was the lowest number of minutes I spent in light sleep over the past 21 days?,114.38,daily_metrics.during('last 21 days')['light_sleep_minutes'].min()
What was my highest percentage of time spent awake in the last 21 days?,19.93,daily_metrics.during('last 21 days')['awake_percent'].max()
How many minutes of light sleep have I had today?,182.53,daily_metrics.during('today')['light_sleep_minutes'].sum()
"On days when my elevation gain is less than or equal to 42, what is my average active zone minutes for aerobic workouts?",8.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(exercise_entries.where('elevationGain <= 42'))['activeZoneMinutes'].mean()"
"On days when I took at least 61 steps, what was the total of my heart rate while running?",271.0,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('steps >= 61'))['averageHeartRate'].sum()"
What was my total elevation gain for my last three aerobic workouts within the past 21 days?,396.24,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 21 days')['elevationGain'][-3:].sum()"
What has been the average duration of my light sleep over the last 30 days?,257.41,daily_metrics.during('last 30 days')['light_sleep_minutes'].mean()
What is the average number of minutes I sleep?,454.84,daily_metrics['sleep_minutes'].mean()
What was my highest percentage of light sleep in the last 30 days?,73.28,daily_metrics.during('last 30 days')['light_sleep_percent'].max()
"Over the past 21 days, when did I run the furthest distance?",12195.1,"exercise_entries.query('activityName == ""Run""').during('last 21 days')['distance'].max()"
"On days when I took at least 98 steps, what was my total number of steps on the treadmill?",3189.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('steps >= 98'))['steps'].sum()"
What was my average number of minutes slept over the past 21 days?,445.16,daily_metrics.during('last 21 days')['sleep_minutes'].mean()
What was my average step count for my first two aerobic workouts during the past 30 days?,1393.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 30 days')['steps'][:2].mean()"
What is the lowest number of minutes I was awake during the last 7 days?,42.07,daily_metrics.during('last 7 days')['awake_minutes'].min()
"During the past 21 days, when did I run the furthest distance?",12195.1,"exercise_entries.query('activityName == ""Run""').during('last 21 days')['distance'].max()"
What was my highest REM sleep percentage over the last 21 days?,33.53,daily_metrics.during('last 21 days')['rem_sleep_percent'].max()
What was my standard deviation of REM sleep minutes over the past 7 days?,30.56,daily_metrics.during('last 7 days')['rem_sleep_minutes'].std()
What was my highest heart rate today?,61.46,daily_metrics.during('today')['resting_heart_rate'].max()
What was my total heart rate during aerobic workouts on days when I slept for less than 624 minutes of REM?,100.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('rem_sleep_minutes < 624'))['averageHeartRate'].sum()"
What was my lowest deep sleep percentage in the last 30 days?,1.61,daily_metrics.during('last 30 days')['deep_sleep_percent'].min()
"On days when my active zone minutes are 5 or less, what is the total time I spend doing aerobic workouts?",31.57,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('active_zone_minutes <= 5'))['duration'].sum()"
What is my total running distance on days when I slept less than 2 hours?,12195.1,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('sleep_minutes <= 2*60'))['distance'].sum()"
What was my lowest step count today?,8481.62,daily_metrics.during('today')['steps'].min()
What is the standard deviation of my steps taken over the past 7 days?,2972.67,daily_metrics.during('last 7 days')['steps'].std()
What is the highest number of steps I walked in the last 21 days?,17856.52,daily_metrics.during('last 21 days')['steps'].max()
What was the lowest number of steps I took yesterday?,14042.88,daily_metrics.during('yesterday')['steps'].min()
What were my highest active zone minutes over the past 21 days?,58.0,daily_metrics.during('last 21 days')['active_zone_minutes'].max()
What unique activities have I engaged in today?,Outdoor Bike,exercise_entries.during('today')['activityName'].drop_duplicates().iloc[0]
What was my average number of light sleep minutes over the past 7 days?,267.02,daily_metrics.during('last 7 days')['light_sleep_minutes'].mean()
What is the total percentage of deep sleep I have gotten in the last 21 days?,273.34,daily_metrics.during('last 21 days')['deep_sleep_percent'].sum()
What was my median resting heart rate over the past 21 days?,58.04,daily_metrics.during('last 21 days')['resting_heart_rate'].median()
What is the sum of my heart rate variability over the past 21 days?,933.02,daily_metrics.during('last 21 days')['heart_rate_variability'].sum()
What was the distance of my longest run within the last 14 days?,12195.1,"exercise_entries.query('activityName == ""Run""').during('last 14 days')['distance'].max()"
What is my total percentage of deep sleep today?,14.34,daily_metrics.during('today')['deep_sleep_percent'].sum()
"Over the past 14 days, what was my average amount of time spent awake?",58.05,daily_metrics.during('last 14 days')['awake_minutes'].median()
What were my highest active zone minutes yesterday?,33.92,daily_metrics.during('yesterday')['active_zone_minutes'].max()
What was the standard deviation of my heart rate over the past 7 days?,1.84,daily_metrics.during('last 7 days')['resting_heart_rate'].std()
"On days when I take more than 88 steps, what is my average active zone minutes (AZMs) for aerobic workouts?",8.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(exercise_entries.where('steps > 88'))['activeZoneMinutes'].mean()"
What is my median heart rate variability?,39.42,daily_metrics['heart_rate_variability'].median()
How many days in the past week did I sleep for 329 minutes or less?,1,daily_metrics.query('sleep_minutes <= 329').during('last week')['datetime'].drop_duplicates().count()
How long did I run in total over the last 21 days?,15.6,"exercise_entries.query('activityName == ""Run""').during('last 21 days')['duration'].sum()"
What was my average heart rate during my last treadmill workout?,118.0,"exercise_entries.on_days(exercise_entries.where('activityName == ""Treadmill""').max())['averageHeartRate'].mean()"
What was the distance of my longest run in the last 21 days?,12195.1,"exercise_entries.query('activityName == ""Run""').during('last 21 days')['distance'].max()"
How long was my most recent run within the last 21 days?,15.6,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What was my average percentage of deep sleep today?,14.34,daily_metrics.during('today')['deep_sleep_percent'].mean()
How many minutes did I spend on the treadmill on days when I slept 5 hours or less?,48.63,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes <= 5*60'))['duration'].sum()"
What was my lowest awake percentage today?,17.59,daily_metrics.during('today')['awake_percent'].min()
What was the highest number of deep sleep minutes I had in the past 30 days?,100.88,daily_metrics.during('last 30 days')['deep_sleep_minutes'].max()
What is my median number of deep sleep minutes?,66.42,daily_metrics['deep_sleep_minutes'].median()
What was the average duration of my last aerobic workouts?,31.57,"exercise_entries.on_days(exercise_entries.where('activityName == ""Aerobic Workout""').max())['duration'].mean()"
What was the median number of minutes I spent in deep sleep over the past 14 days?,61.72,daily_metrics.during('last 14 days')['deep_sleep_minutes'].median()
What was the median percentage of time I was awake over the past 14 days?,12.79,daily_metrics.during('last 14 days')['awake_percent'].median()
What is my average number of steps taken today?,8481.62,daily_metrics.during('today')['steps'].mean()
Can you please tell me the total percentage of REM sleep I got yesterday?,22.74,daily_metrics.during('yesterday')['rem_sleep_percent'].sum()
How many days have I exercised in the past 30 days?,11,exercise_entries.during('last 30 days')['datetime'].drop_duplicates().count()
What is the standard deviation of my percentage of time spent awake?,2.8,daily_metrics['awake_percent'].std()
What was the average number of steps I took during my last run?,1887.0,"exercise_entries.on_days(exercise_entries.where('activityName == ""Run""').max())['steps'].mean()"
"On days when I slept for 17 hours or less, how long did I spend doing aerobic workouts in total?",31.57,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('sleep_minutes <= 17*60'))['duration'].sum()"
What was my highest amount of sleep in the last 14 days?,588.24,daily_metrics.during('last 14 days')['sleep_minutes'].max()
What was my highest percentage of light sleep in the past 14 days?,60.91,daily_metrics.during('last 14 days')['light_sleep_percent'].max()
What was the average number of active zone minutes I had over the past 30 days?,42.69,daily_metrics.during('last 30 days')['active_zone_minutes'].mean()
What was my average distance on the treadmill over the last 27 days?,20991.8,"exercise_entries.query('activityName == ""Treadmill""').during('last 27 days')['distance'].mean()"
What was my total REM sleep percentage over the last 30 days?,507.35,daily_metrics.during('last 30 days')['rem_sleep_percent'].sum()
What was the duration of my most recent run within the last 7 days?,15.6,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What is the median number of minutes I spent in REM sleep today?,41.31,daily_metrics.during('today')['rem_sleep_minutes'].median()
What was my highest REM sleep percentage over the last 30 days?,33.53,daily_metrics.during('last 30 days')['rem_sleep_percent'].max()
What was my highest REM sleep percentage yesterday?,22.74,daily_metrics.during('yesterday')['rem_sleep_percent'].max()
How many times have I exercised in the last 30 days?,11,exercise_entries.during('last 30 days')['datetime'].count()
How many days have I slept for 555 minutes or less today?,1,daily_metrics.query('sleep_minutes <= 555').during('today')['datetime'].drop_duplicates().count()
What was my total running speed during the past 21 days?,781.74,"exercise_entries.query('activityName == ""Run""').during('last 21 days')['speed'].sum()"
What is the total time I spent running in the past 14 days?,15.6,"exercise_entries.query('activityName == ""Run""').during('last 14 days')['duration'].sum()"
What is my median deep sleep percentage?,13.74,daily_metrics['deep_sleep_percent'].median()
What was my average number of steps during my first five treadmill exercises?,3189.0,"exercise_entries.query('activityName == ""Treadmill""')['steps'][:5].mean()"
How long was my last run within the past 30 days?,15.6,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
How many days did I sleep for 648 minutes or less?,29,daily_metrics.query('sleep_minutes <= 648')['datetime'].drop_duplicates().count()
What is my average deep sleep percentage today?,14.34,daily_metrics.during('today')['deep_sleep_percent'].mean()
"On days when my elevation gain is less than or equal to 69, what is the total time I spend on the treadmill?",48.63,"exercise_entries.query('activityName == ""Treadmill""').on_days(exercise_entries.where('elevationGain <= 69'))['duration'].sum()"
What is the highest value recorded for my resting heart rate?,68.14,daily_metrics['resting_heart_rate'].max()
What was the standard deviation of my deep sleep percentage?,5.51,daily_metrics['deep_sleep_percent'].std()
What was the total number of minutes I spent in light sleep yesterday?,256.87,daily_metrics.during('yesterday')['light_sleep_minutes'].sum()
How many days have I slept for 519 minutes or less today?,1,daily_metrics.query('sleep_minutes <= 519').during('today')['datetime'].drop_duplicates().count()
What was the total duration of my runs over the past 7 days?,15.6,"exercise_entries.query('activityName == ""Run""').during('last 7 days')['duration'].sum()"
What is the total number of minutes I spent in REM sleep?,2471.07,daily_metrics['rem_sleep_minutes'].sum()
How many days in the last 30 days did I sleep for more than 270 minutes?,27,daily_metrics.query('sleep_minutes > 270').during('last 30 days')['datetime'].drop_duplicates().count()
How long was my last run?,15.6,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What was my median deep sleep percentage over the last 7 days?,13.55,daily_metrics.during('last 7 days')['deep_sleep_percent'].median()
What was my highest percentage of light sleep in the past 14 days?,60.91,daily_metrics.during('last 14 days')['light_sleep_percent'].max()
What is the total number of active zone minutes I have for aerobic workouts on days when I slept less than 8 hours?,8.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('sleep_minutes <= 8*60'))['activeZoneMinutes'].sum()"
What was my average heart rate during aerobic workouts on days when I got less than 16 hours of REM sleep?,100.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('rem_sleep_minutes < 16*60'))['averageHeartRate'].mean()"
What was the standard deviation of my awake percentage over the past 30 days?,2.8,daily_metrics.during('last 30 days')['awake_percent'].std()
What is my total awake percentage for today?,17.59,daily_metrics.during('today')['awake_percent'].sum()
What is the standard deviation of my percentage of light sleep?,7.74,daily_metrics['light_sleep_percent'].std()
What was the average number of steps I took during my last run?,1887.0,"exercise_entries.on_days(exercise_entries.where('activityName == ""Run""').max())['steps'].mean()"
How many days did I use the treadmill for 96 minutes or less?,1,"exercise_entries.query('activityName == ""Treadmill"" and duration <= 96')['datetime'].drop_duplicates().count()"
What was the highest number of light sleep minutes I had in the last 30 days?,358.28,daily_metrics.during('last 30 days')['light_sleep_minutes'].max()
What is the total distance I ran in the last 7 days?,12195.1,"exercise_entries.query('activityName == ""Run""').during('last 7 days')['distance'].sum()"
What was my total elevation gain during my first three aerobic workouts?,396.24,"exercise_entries.query('activityName == ""Aerobic Workout""')['elevationGain'][:3].sum()"
What was my total speed for all my runs in the last 11 days?,781.74,"exercise_entries.query('activityName == ""Run""').during('last 11 days')['speed'].sum()"
What was my average calorie expenditure for runs during the past 29 days?,162.0,"exercise_entries.query('activityName == ""Run""').during('last 29 days')['calories'].mean()"
What was the median number of active zone minutes I had over the past 21 days?,38.33,daily_metrics.during('last 21 days')['active_zone_minutes'].median()
How many days did I have runs with an elevation gain of at least 86?,2,"exercise_entries.query('activityName == ""Run"" and elevationGain >= 86')['datetime'].drop_duplicates().count()"
What is the total number of calories I burned during my first two runs?,324.0,"exercise_entries.query('activityName == ""Run""')['calories'][:2].sum()"
What was my heart rate on the most recent day I performed an aerobic workout?,57.83,"daily_metrics.on_days(exercise_entries.where('activityName == ""Aerobic Workout""').max())['resting_heart_rate'].mean()"
What is my heart rate variability's standard deviation?,15.52,daily_metrics['heart_rate_variability'].std()
What was my total resting heart rate for the past 7 days?,489.42,daily_metrics.during('last 7 days')['resting_heart_rate'].sum()
What is my standard deviation of deep sleep percentage over the last 21 days?,5.48,daily_metrics.during('last 21 days')['deep_sleep_percent'].std()
"Over the past 21 days, what was the total number of calories I burned during my last 4 runs?",111.0,"exercise_entries.query('activityName == ""Run""').during('last 21 days')['calories'][-4:].sum()"
What was my mean elevation gain during my last run?,630.67,"exercise_entries.on_days(exercise_entries.where('activityName == ""Run""').max())['elevationGain'].mean()"
What was my total awake percentage over the past 14 days?,178.13,daily_metrics.during('last 14 days')['awake_percent'].sum()
What is the total percentage of deep sleep I had today?,14.34,daily_metrics.during('today')['deep_sleep_percent'].sum()
What is the standard deviation of the number of minutes I slept over the last 30 days?,104.37,daily_metrics.during('last 30 days')['sleep_minutes'].std()
What was my percentage of light sleep on the most recent day I used the treadmill?,34.05,"daily_metrics.on_days(exercise_entries.where('activityName == ""Treadmill""').max())['light_sleep_percent'].mean()"
What was the total duration of my runs in the last 30 days?,36.93,"exercise_entries.query('activityName == ""Run""').during('last 30 days')['duration'].sum()"
"Over the past 14 days, how many days have I slept for more than 3 hours?",14,daily_metrics.query('sleep_minutes > 3*60').during('last 14 days')['datetime'].drop_duplicates().count()
What is the median number of active zone minutes I have?,39.13,daily_metrics['active_zone_minutes'].median()
What was my average number of steps during my first two runs in the last 21 days?,1887.0,"exercise_entries.query('activityName == ""Run""').during('last 21 days')['steps'][:2].mean()"
What was the shortest amount of sleep I got in the last 30 days?,133.41,daily_metrics.during('last 30 days')['sleep_minutes'].min()
What was my average speed for my last five runs?,390.87,"exercise_entries.query('activityName == ""Run""')['speed'][-5:].mean()"
"In the past 30 days, how many days did I sleep less than 18 hours?",29,daily_metrics.query('sleep_minutes < 18*60').during('last 30 days')['datetime'].drop_duplicates().count()
How many days have I slept for at least 221 minutes in the past 30 days?,27,daily_metrics.query('sleep_minutes >= 221').during('last 30 days')['datetime'].drop_duplicates().count()
How many times have I run in the past 7 days?,1,"exercise_entries.query('activityName == ""Run""').during('last 7 days').shape[0]"
What was my longest run distance in the last 30 days?,12195.1,"exercise_entries.query('activityName == ""Run""').during('last 30 days')['distance'].max()"
"On days when I have 59 or fewer active zone minutes, what is the total number of calories I burn during aerobic workouts?",124.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('active_zone_minutes <= 59'))['calories'].sum()"
What was my median time spent awake in the last 14 days?,58.05,daily_metrics.during('last 14 days')['awake_minutes'].median()
What was the duration of my most recent run today?,15.6,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What is the total percentage of deep sleep I had today?,14.34,daily_metrics.during('today')['deep_sleep_percent'].sum()
What was the total number of minutes I was awake in the last 30 days?,1656.02,daily_metrics.during('last 30 days')['awake_minutes'].sum()
What is the total distance I ran on days when my speed was less than 20?,12195.1,"exercise_entries.query('activityName == ""Run""').on_days(exercise_entries.where('speed < 20'))['distance'].sum()"
"On days when I run 6 miles or less, what is my average calorie burn?",162.0,"exercise_entries.query('activityName == ""Run""').on_days(exercise_entries.where('distance <= 6'))['calories'].mean()"
What was my lowest heart rate in the past 7 days?,57.99,daily_metrics.during('last 7 days')['resting_heart_rate'].min()
What was the total percentage of light sleep I had in the past 7 days?,441.21,daily_metrics.during('last 7 days')['light_sleep_percent'].sum()
"On days when my active zone minutes were less than 51, what is the total time I spent on the treadmill?",48.63,"exercise_entries.query('activityName == ""Treadmill""').on_days(exercise_entries.where('activeZoneMinutes < 51'))['duration'].sum()"
What was the distance of my longest run in the past 14 days?,12195.1,"exercise_entries.query('activityName == ""Run""').during('last 14 days')['distance'].max()"
What was my average active zone minutes during my most recent run?,18.0,"exercise_entries.on_days(exercise_entries.where('activityName == ""Run""').max())['activeZoneMinutes'].mean()"
What was my average number of active zone minutes over the past 7 days?,37.65,daily_metrics.during('last 7 days')['active_zone_minutes'].mean()
What is my total awake percentage?,361.44,daily_metrics['awake_percent'].sum()
What was the standard deviation of my REM sleep percentage over the past 14 days?,7.72,daily_metrics.during('last 14 days')['rem_sleep_percent'].std()
What is my lowest deep sleep percentage today?,14.34,daily_metrics.during('today')['deep_sleep_percent'].min()
What was my total heart rate while running on days when I slept for over 544 minutes?,271.0,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('sleep_minutes > 544'))['averageHeartRate'].sum()"
What was the total number of steps I took during my first two runs in the last seven days?,1887.0,"exercise_entries.query('activityName == ""Run""').during('last 7 days')['steps'][:2].sum()"
"On the most recent day I went for a run, how many minutes was I awake?",42.07,"daily_metrics.on_days(exercise_entries.where('activityName == ""Run""').max())['awake_minutes'].mean()"
What is my total awake percentage?,361.44,daily_metrics['awake_percent'].sum()
What has been the average duration of my light sleep over the past 21 days?,244.78,daily_metrics.during('last 21 days')['light_sleep_minutes'].mean()
What is the average duration of my last run?,15.6,"exercise_entries.on_days(exercise_entries.where('activityName == ""Run""').max())['duration'].mean()"
What is the total duration of aerobic workouts I completed in the last 30 days?,31.57,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 30 days')['duration'].sum()"
What is the standard deviation of my heart rate variability?,15.52,daily_metrics['heart_rate_variability'].std()
How many days in the last 30 days did I sleep for less than 16 hours?,29,daily_metrics.query('sleep_minutes < 16*60').during('last 30 days')['datetime'].drop_duplicates().count()
What was the duration of my most recent run yesterday?,15.6,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
What is the median amount of time I spend awake?,58.48,daily_metrics['awake_minutes'].median()
What was the duration of my most recent run within the last 30 days?,15.6,"exercise_entries.query('activityName == ""Run""')['duration'].iloc[-1]"
How many days have I exercised in the past 14 days?,5,exercise_entries.during('last 14 days')['datetime'].drop_duplicates().count()
What was the lowest number of steps I walked in the last 7 days?,8481.62,daily_metrics.during('last 7 days')['steps'].min()
What was my heart rate variability on the most recent day I used the treadmill?,45.45,"daily_metrics.on_days(exercise_entries.where('activityName == ""Treadmill""').max())['heart_rate_variability'].mean()"
What was my highest percentage of deep sleep over the past 21 days?,30.58,daily_metrics.during('last 21 days')['deep_sleep_percent'].max()
"On the most recent day I used the treadmill, how many active zone minutes did I have?",35.28,"daily_metrics.on_days(exercise_entries.where('activityName == ""Treadmill""').max())['active_zone_minutes'].mean()"
What is the total time I spent doing aerobic workouts on days when I slept for 12 hours or less?,31.57,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('sleep_minutes <= 12*60'))['duration'].sum()"
How long did I spend on the treadmill in the past 30 days?,48.63,"exercise_entries.query('activityName == ""Treadmill""').during('last 30 days')['duration'].sum()"
What was my total heart rate during my first four runs in the last 30 days?,271.0,"exercise_entries.query('activityName == ""Run""').during('last 30 days')['averageHeartRate'][:4].sum()"
What was the average number of minutes I was awake today?,57.82,daily_metrics.during('today')['awake_minutes'].mean()
What is the total number of steps I took during the first four aerobic workouts I did in the last 30 days?,1393.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 30 days')['steps'][:4].sum()"
What was my average calorie expenditure during my last five runs?,162.0,"exercise_entries.query('activityName == ""Run""')['calories'][-5:].mean()"
What were my lowest deep sleep minutes over the past 21 days?,20.26,daily_metrics.during('last 21 days')['deep_sleep_minutes'].min()
What was my lowest heart rate variability over the past 21 days?,27.6,daily_metrics.during('last 21 days')['heart_rate_variability'].min()
What is the total percentage of light sleep I have had in the past 21 days?,1003.52,daily_metrics.during('last 21 days')['light_sleep_percent'].sum()
How many minutes have I been awake in the last 21 days?,1122.39,daily_metrics.during('last 21 days')['awake_minutes'].sum()
What are my average active zone minutes for today?,38.34,daily_metrics.during('today')['active_zone_minutes'].mean()
"On days when my REM sleep percentage is below 71%, how many calories do I burn during aerobic workouts?",124.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('rem_sleep_percent < 71'))['calories'].sum()"
"On days when I have less than 681 minutes of light sleep, what is my average distance on the treadmill?",20991.8,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('light_sleep_minutes < 681'))['distance'].mean()"
What is the total duration of my runs on days when my REM sleep percentage is less than or equal to 22%?,36.93,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('rem_sleep_percent <= 22'))['duration'].sum()"
What was my average percentage of light sleep over the past 21 days?,52.82,daily_metrics.during('last 21 days')['light_sleep_percent'].mean()
How many days have I exercised in the past 21 days?,8,exercise_entries.during('last 21 days')['datetime'].drop_duplicates().count()
What are my mean active zone minutes for today?,38.34,daily_metrics.during('today')['active_zone_minutes'].mean()
What is the standard deviation of my active zone minutes over the past 21 days?,19.2,daily_metrics.during('last 21 days')['active_zone_minutes'].std()
How many hours less than 8 did I sleep yesterday?,1,"np.maximum(0, 8 - daily_metrics.during('yesterday')['sleep_minutes'].iloc[0] / 60)"
What is the lowest percentage of deep sleep I have experienced in the past 21 days?,5.14,daily_metrics.during('last 21 days')['deep_sleep_percent'].min()
What is the total distance I ran on days when my elevation gain was at least 30?,12195.1,"exercise_entries.query('activityName == ""Run""').on_days(exercise_entries.where('elevationGain >= 30'))['distance'].sum()"
What is the total number of steps I took during aerobic workouts on days when I slept 450 minutes or less?,1393.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('sleep_minutes <= 450'))['steps'].sum()"
What was my highest number of deep sleep minutes in the last 7 days?,100.88,daily_metrics.during('last 7 days')['deep_sleep_minutes'].max()
"On days when I burn at least 6 calories, what is the total duration of my aerobic workouts?",31.57,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(exercise_entries.where('calories >= 6'))['duration'].sum()"
What was my highest percentage of REM sleep?,33.53,daily_metrics['rem_sleep_percent'].max()
What is my total heart rate variability today?,65.07,daily_metrics.during('today')['heart_rate_variability'].sum()
What was the median amount of sleep I got over the past 7 days?,509.06,daily_metrics.during('last 7 days')['sleep_minutes'].median()
What was my average treadmill duration for the first five treadmill workouts within the last 21 days?,48.63,"exercise_entries.query('activityName == ""Treadmill""').during('last 21 days')['duration'][:5].mean()"
What was the minimum number of minutes I spent in REM sleep yesterday?,117.32,daily_metrics.during('yesterday')['rem_sleep_minutes'].min()
What was the average distance of my last run?,12195.1,"exercise_entries.on_days(exercise_entries.where('activityName == ""Run""').max())['distance'].mean()"
What has been the median number of REM sleep minutes I have had in the past 14 days?,92.64,daily_metrics.during('last 14 days')['rem_sleep_minutes'].median()
What was the lowest number of minutes I spent in deep sleep over the past 7 days?,47.15,daily_metrics.during('last 7 days')['deep_sleep_minutes'].min()
What was my average sleep duration today?,328.8,daily_metrics.during('today')['sleep_minutes'].mean()
What was my lowest percentage of light sleep yesterday?,49.79,daily_metrics.during('yesterday')['light_sleep_percent'].min()
What was my median REM sleep percentage over the last 14 days?,19.46,daily_metrics.during('last 14 days')['rem_sleep_percent'].median()
How many days in the past 30 days did I sleep fewer than 616 minutes?,29,daily_metrics.query('sleep_minutes < 616').during('last 30 days')['datetime'].drop_duplicates().count()
What was my heart rate variability's standard deviation over the past 14 days?,12.45,daily_metrics.during('last 14 days')['heart_rate_variability'].std()
How many days have I exercised in the past 7 days?,3,exercise_entries.during('last 7 days')['datetime'].drop_duplicates().count()
What date did I have my longest run?,12195.1,"exercise_entries.query('activityName == ""Run""')['distance'].max()"
How long did I run in total during the past 30 days?,36.93,"exercise_entries.query('activityName == ""Run""').during('last 30 days')['duration'].sum()"
What were my highest deep sleep minutes in the last 30 days?,100.88,daily_metrics.during('last 30 days')['deep_sleep_minutes'].max()
What was the median number of minutes I slept lightly yesterday?,256.87,daily_metrics.during('yesterday')['light_sleep_minutes'].median()
How many steps have I walked in the last 21 days?,236353.33,daily_metrics.during('last 21 days')['steps'].sum()
What was my lowest percentage of deep sleep in the past 30 days?,1.61,daily_metrics.during('last 30 days')['deep_sleep_percent'].min()
What was my awake percentage on the most recent day I performed an aerobic workout?,12.77,"daily_metrics.on_days(exercise_entries.where('activityName == ""Aerobic Workout""').max())['awake_percent'].mean()"
What was my lowest percentage of REM sleep yesterday?,22.74,daily_metrics.during('yesterday')['rem_sleep_percent'].min()
How many times did I perform Aerobic Workouts in the last 30 days?,1,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 30 days').shape[0]"
What was my lowest heart rate variability today?,65.07,daily_metrics.during('today')['heart_rate_variability'].min()
What has my total heart rate variability been over the last 21 days?,933.02,daily_metrics.during('last 21 days')['heart_rate_variability'].sum()
What is the median number of minutes I spent in REM sleep today?,41.31,daily_metrics.during('today')['rem_sleep_minutes'].median()
"On days when I slept for at least 349 minutes, what is the total number of steps I took on the treadmill?",3189.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes >= 349'))['steps'].sum()"
How many days in the past week did I sleep for less than 9 hours?,7,daily_metrics.query('sleep_minutes < 9*60').during('last week')['datetime'].drop_duplicates().count()
What was the median number of minutes I spent in deep sleep over the last 7 days?,63.42,daily_metrics.during('last 7 days')['deep_sleep_minutes'].median()
What was my lowest number of REM sleep minutes yesterday?,117.32,daily_metrics.during('yesterday')['rem_sleep_minutes'].min()
What is the average duration of my runs on days when I am awake for less than 67% of the day?,18.47,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('awake_percent < 67'))['duration'].mean()"
What were my total calories burned during aerobic workouts over the last 15 days?,124.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 15 days')['calories'].sum()"
What was my average speed during my last run?,781.74,"exercise_entries.on_days(exercise_entries.where('activityName == ""Run""').max())['speed'].mean()"
What was my highest heart rate in the last 14 days?,63.95,daily_metrics.during('last 14 days')['resting_heart_rate'].max()
What was the total number of minutes I was awake in the last 30 days?,1656.02,daily_metrics.during('last 30 days')['awake_minutes'].sum()
What is the duration of my longest run within the last 21 days?,15.6,"exercise_entries.query('activityName == ""Run""').during('last 21 days')['duration'].max()"
What were my median active zone minutes today?,38.34,daily_metrics.during('today')['active_zone_minutes'].median()
"On the most recent day I used the treadmill, how many minutes of light sleep did I have?",152.11,"daily_metrics.on_days(exercise_entries.where('activityName == ""Treadmill""').max())['light_sleep_minutes'].mean()"
What was my mean heart rate variability over the past 21 days?,46.65,daily_metrics.during('last 21 days')['heart_rate_variability'].mean()
What was the highest number of steps I walked in the last 21 days?,17856.52,daily_metrics.during('last 21 days')['steps'].max()
What unique activities did I engage in today?,Outdoor Bike,exercise_entries.during('today')['activityName'].drop_duplicates().iloc[0]
What was my median number of awake minutes today?,57.82,daily_metrics.during('today')['awake_minutes'].median()
What was my average elevation gain during my first five aerobic workouts within the last 21 days?,396.24,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 21 days')['elevationGain'][:5].mean()"
What was my average calorie burn during runs over the past 16 days?,111.0,"exercise_entries.query('activityName == ""Run""').during('last 16 days')['calories'].mean()"
What was my average deep sleep percentage over the last 30 days?,13.69,daily_metrics.during('last 30 days')['deep_sleep_percent'].mean()
"On days when I sleep less than 16 hours, what is my average calorie burn during runs?",162.0,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('sleep_minutes < 16*60'))['calories'].mean()"
