question,label,code
What is the total number of minutes I spent in light sleep over the past 7 days?,1668.17,daily_metrics.during('last 7 days')['light_sleep_minutes'].sum()
What was the median number of minutes I spent in light sleep over the past 14 days?,294.93,daily_metrics.during('last 14 days')['light_sleep_minutes'].median()
What was my average percentage of light sleep over the past 21 days?,61.39,daily_metrics.during('last 21 days')['light_sleep_percent'].mean()
What was the standard deviation of my deep sleep minutes over the past seven days?,22.98,daily_metrics.during('last 7 days')['deep_sleep_minutes'].std()
What is my median awake percentage?,11.29,daily_metrics['awake_percent'].median()
What is my average calorie expenditure for aerobic workouts where I burned at least 77 calories?,259.17,"exercise_entries.query('activityName == ""Aerobic Workout"" and calories >= 77')['calories'].mean()"
What was my total deep sleep percentage over the last 14 days?,126.61,daily_metrics.during('last 14 days')['deep_sleep_percent'].sum()
What was my lowest number of REM sleep minutes?,17.66,daily_metrics['rem_sleep_minutes'].min()
What was my highest number of awake minutes?,83.8,daily_metrics['awake_minutes'].max()
What is the median percentage of time I spend in deep sleep?,12.21,daily_metrics['deep_sleep_percent'].median()
What was my lowest number of active zone minutes yesterday?,105.55,daily_metrics.during('yesterday')['active_zone_minutes'].min()
"Over the past 14 days, how many minutes of sleep have I had in total?",4739.17,daily_metrics.during('last 14 days')['sleep_minutes'].sum()
What is the highest number of minutes I have slept?,519.84,daily_metrics['sleep_minutes'].max()
What was the total of my heart rates during my first four treadmill workouts in the past 30 days?,90.0,"exercise_entries.query('activityName == ""Treadmill""').during('last 30 days')['averageHeartRate'][:4].sum()"
What was my median number of awake minutes over the past 7 days?,43.89,daily_metrics.during('last 7 days')['awake_minutes'].median()
What is the total number of calories I burned on the treadmill in the last 29 days?,29.0,"exercise_entries.query('activityName == ""Treadmill""').during('last 29 days')['calories'].sum()"
What was the highest number of steps I took in the last 21 days?,19829.58,daily_metrics.during('last 21 days')['steps'].max()
What was my highest heart rate variability over the past 30 days?,29.65,daily_metrics.during('last 30 days')['heart_rate_variability'].max()
What was my average heart rate variability yesterday?,23.98,daily_metrics.during('yesterday')['heart_rate_variability'].mean()
What is my elevation gain on the treadmill on days when my resting heart rate is 10 or higher?,121.92,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('resting_heart_rate >= 10'))['elevationGain'].mean()"
What is the sum of my average heart rate during aerobic workouts that lasted less than 46 minutes?,719.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(exercise_entries.where('duration < 46'))['averageHeartRate'].sum()"
What was my highest number of awake minutes in the past 7 days?,68.19,daily_metrics.during('last 7 days')['awake_minutes'].max()
What was the median number of minutes I spent in light sleep today?,312.81,daily_metrics.during('today')['light_sleep_minutes'].median()
What was my total number of active zone minutes?,2435.74,daily_metrics['active_zone_minutes'].sum()
"On days when I slept for more than 8 hours, what is my average duration for aerobic workouts?",29.41,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('sleep_minutes > 8*60'))['duration'].mean()"
How many minutes of sleep have I gotten in the last 14 days?,4739.17,daily_metrics.during('last 14 days')['sleep_minutes'].sum()
What was the total number of minutes I spent in light sleep over the past 14 days?,2961.01,daily_metrics.during('last 14 days')['light_sleep_minutes'].sum()
What was the standard deviation of the steps I walked?,3095.44,daily_metrics['steps'].std()
What is my lowest recorded number of REM sleep minutes?,17.66,daily_metrics['rem_sleep_minutes'].min()
What percentage of my sleep today was deep sleep?,13.73,daily_metrics.during('today')['deep_sleep_percent'].sum()
What was my lowest number of awake minutes today?,58.44,daily_metrics.during('today')['awake_minutes'].min()
What was my lowest resting heart rate in the past 21 days?,57.97,daily_metrics.during('last 21 days')['resting_heart_rate'].min()
"Over the past 14 days, how many days have I slept for less than 4 hours of REM sleep?",9,daily_metrics.query('rem_sleep_minutes < 4*60').during('last 14 days')['datetime'].drop_duplicates().count()
What is the standard deviation of my sleep duration over the past 30 days?,89.0,daily_metrics.during('last 30 days')['sleep_minutes'].std()
What was the total number of active zone minutes I had in the last 7 days?,579.79,daily_metrics.during('last 7 days')['active_zone_minutes'].sum()
What was the standard deviation of my deep sleep minutes over the past 7 days?,22.98,daily_metrics.during('last 7 days')['deep_sleep_minutes'].std()
How many days within the last 21 days did I sleep for less than 1260 minutes?,19,daily_metrics.query('sleep_minutes < 21*60').during('last 21 days')['datetime'].drop_duplicates().count()
How many minutes have I been awake today?,58.44,daily_metrics.during('today')['awake_minutes'].sum()
What is the total elevation gain I achieved during aerobic workouts on days when I was awake for less than 78% of the day?,3471.16,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('awake_percent < 78'))['elevationGain'].sum()"
What was the maximum number of minutes I slept in the last 7 days?,490.52,daily_metrics.during('last 7 days')['sleep_minutes'].max()
What was my average resting heart rate today?,61.08,daily_metrics.during('today')['resting_heart_rate'].mean()
What was my heart rate variability on the most recent day I did an aerobic workout?,23.98,"daily_metrics.on_days(exercise_entries.where('activityName == ""Aerobic Workout""').max())['heart_rate_variability'].mean()"
"On the most recent day I used the treadmill, how many minutes of light sleep did I get?",232.67,"daily_metrics.on_days(exercise_entries.where('activityName == ""Treadmill""').max())['light_sleep_minutes'].mean()"
What is my average heart rate during aerobic workouts that last 87 minutes or less?,119.83,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(exercise_entries.where('duration <= 87'))['averageHeartRate'].mean()"
What is my total heart rate variability for today?,21.3,daily_metrics.during('today')['heart_rate_variability'].sum()
What has been my median awake percentage over the past 30 days?,11.29,daily_metrics.during('last 30 days')['awake_percent'].median()
How many times have I used the treadmill in the past 30 days?,1,"exercise_entries.query('activityName == ""Treadmill""').during('last 30 days').shape[0]"
How many days in the last 30 days did I sleep for 270 minutes or more?,27,daily_metrics.query('sleep_minutes >= 270').during('last 30 days')['datetime'].drop_duplicates().count()
How many days did I have at least 6 hours of sleep?,22,daily_metrics.query('sleep_minutes >= 6*60')['datetime'].drop_duplicates().count()
What was the median number of minutes I spent in light sleep over the past 7 days?,300.74,daily_metrics.during('last 7 days')['light_sleep_minutes'].median()
What was my lowest heart rate today?,61.08,daily_metrics.during('today')['resting_heart_rate'].min()
What was my median number of minutes awake over the past 7 days?,43.89,daily_metrics.during('last 7 days')['awake_minutes'].median()
What was the median number of active zone minutes I had yesterday?,105.55,daily_metrics.during('yesterday')['active_zone_minutes'].median()
How many days did I sleep for 20 hours or less in the last 30 days?,28,daily_metrics.query('sleep_minutes <= 20*60').during('last 30 days')['datetime'].drop_duplicates().count()
What was the median number of steps I took in the last 14 days?,10681.21,daily_metrics.during('last 14 days')['steps'].median()
What is the sum of my active zone minutes over the past 14 days?,942.57,daily_metrics.during('last 14 days')['active_zone_minutes'].sum()
What is the total distance I covered on the treadmill on days when I slept 14 hours or less?,162.57,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes <= 14*60'))['speed'].sum()"
What was the total number of active zone minutes for my last two aerobic workouts yesterday?,48.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('yesterday')['activeZoneMinutes'][-2:].sum()"
What is the total percentage of REM sleep I have had in the past 21 days?,237.17,daily_metrics.during('last 21 days')['rem_sleep_percent'].sum()
What was my average number of active zone minutes for my first four aerobic workouts in the last 14 days?,39.33,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 14 days')['activeZoneMinutes'][:4].mean()"
What is my total percentage of deep sleep?,290.23,daily_metrics['deep_sleep_percent'].sum()
What is the average number of calories I burned during aerobic workouts over the last 18 days?,266.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 18 days')['calories'].mean()"
How many days did I use the treadmill at a speed greater than 19?,1,"exercise_entries.query('activityName == ""Treadmill"" and speed > 19')['datetime'].drop_duplicates().count()"
What was my lowest percentage of time awake during the past 21 days?,6.09,daily_metrics.during('last 21 days')['awake_percent'].min()
What was my maximum number of minutes slept?,519.84,daily_metrics['sleep_minutes'].max()
What is the total number of steps I took during aerobic workouts on days when my speed was less than 34?,15239.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(exercise_entries.where('speed < 34'))['steps'].sum()"
What was my average REM sleep duration over the past 30 days?,63.53,daily_metrics.during('last 30 days')['rem_sleep_minutes'].mean()
What was my total average heart rate for my first two aerobic workouts within the last 21 days?,244.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 21 days')['averageHeartRate'][:2].sum()"
What was my highest percentage of deep sleep?,23.12,daily_metrics['deep_sleep_percent'].max()
"On days when I burn more than 59 calories, what is the total number of steps I take on the treadmill?",418.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(exercise_entries.where('calories > 59'))['steps'].sum()"
How many days in the past week have I slept for less than 11 hours?,7,daily_metrics.query('sleep_minutes < 11*60').during('last week')['datetime'].drop_duplicates().count()
What percentage of my sleep today was light sleep?,63.77,daily_metrics.during('today')['light_sleep_percent'].sum()
"On days when I have less than 11 hours of deep sleep, what is the total time I spend doing aerobic workouts?",175.12,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('deep_sleep_minutes < 11*60'))['duration'].sum()"
How many times have I used the treadmill in the last 30 days?,1,"exercise_entries.query('activityName == ""Treadmill""').during('last 30 days').shape[0]"
What was my lowest heart rate variability over the past 14 days?,7.11,daily_metrics.during('last 14 days')['heart_rate_variability'].min()
What was my average percentage of light sleep over the past 7 days?,61.55,daily_metrics.during('last 7 days')['light_sleep_percent'].mean()
What is the total of my heart rate readings while on the treadmill on days when I ran more than 71 units of distance?,90.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(exercise_entries.where('distance > 71'))['averageHeartRate'].sum()"
What is the total duration of my aerobic workouts in the last 14 days?,89.7,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 14 days')['duration'].sum()"
What was the shortest amount of time I was awake yesterday?,63.0,daily_metrics.during('yesterday')['awake_minutes'].min()
What is the total elevation gain for my aerobic workouts on days when I burned more than 85 calories?,3471.16,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(exercise_entries.where('calories > 85'))['elevationGain'].sum()"
How many days did I sleep for less than 1320 minutes?,28,daily_metrics.query('sleep_minutes < 22*60')['datetime'].drop_duplicates().count()
"Over the past 21 days, how many days did I sleep deeply for fewer than 399 minutes?",18,daily_metrics.query('deep_sleep_minutes < 399').during('last 21 days')['datetime'].drop_duplicates().count()
"On days when my REM sleep is less than or equal to 93 minutes, what is my average elevation gain while using the treadmill?",121.92,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('rem_sleep_minutes <= 93'))['elevationGain'].mean()"
What was the median of my REM sleep percentage over the past 30 days?,15.92,daily_metrics.during('last 30 days')['rem_sleep_percent'].median()
What was the median duration of my sleep over the last 7 days?,441.27,daily_metrics.during('last 7 days')['sleep_minutes'].median()
What was my highest awake percentage over the past 21 days?,18.37,daily_metrics.during('last 21 days')['awake_percent'].max()
What is the shortest amount of time I have slept?,99.17,daily_metrics['sleep_minutes'].min()
Could you please tell me the median number of minutes I spent in light sleep over the past 14 days?,294.93,daily_metrics.during('last 14 days')['light_sleep_minutes'].median()
What was my median sleep time yesterday?,99.17,daily_metrics.during('yesterday')['sleep_minutes'].median()
What was my median percentage of deep sleep over the past 7 days?,13.78,daily_metrics.during('last 7 days')['deep_sleep_percent'].median()
What was the median percentage of light sleep I experienced today?,63.77,daily_metrics.during('today')['light_sleep_percent'].median()
What is the lowest number of deep sleep minutes I have had in the last 30 days?,16.79,daily_metrics.during('last 30 days')['deep_sleep_minutes'].min()
How many steps have I walked in the last 7 days?,75479.33,daily_metrics.during('last 7 days')['steps'].sum()
What unique activities have I done in the past 7 days?,Aerobic Workout,exercise_entries.during('last 7 days')['activityName'].drop_duplicates().iloc[0]
What was my median percentage of light sleep over the past 7 days?,64.17,daily_metrics.during('last 7 days')['light_sleep_percent'].median()
What is the total number of steps I took during aerobic workouts on days when I was awake for more than 2 minutes?,15239.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('awake_minutes > 2'))['steps'].sum()"
What was my average elevation gain for my first four aerobic workouts?,677.29,"exercise_entries.query('activityName == ""Aerobic Workout""')['elevationGain'][:4].mean()"
What was my awake percentage on the most recent day I used the treadmill?,7.13,"daily_metrics.on_days(exercise_entries.where('activityName == ""Treadmill""').max())['awake_percent'].mean()"
How many days did I use the treadmill and take more than 73 steps?,1,"exercise_entries.query('activityName == ""Treadmill"" and steps > 73')['datetime'].drop_duplicates().count()"
What were my highest active zone minutes in the past 14 days?,151.27,daily_metrics.during('last 14 days')['active_zone_minutes'].max()
What is the total number of calories I burned during my first three aerobic workouts in the past 30 days?,760.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 30 days')['calories'][:3].sum()"
What is my average number of calories burned during aerobic workouts where I burned more than 82 calories?,259.17,"exercise_entries.query('activityName == ""Aerobic Workout"" and calories > 82')['calories'].mean()"
How many times have I exercised today?,1,exercise_entries.during('today')['datetime'].count()
What was my lowest percentage of deep sleep in the past 7 days?,8.46,daily_metrics.during('last 7 days')['deep_sleep_percent'].min()
What was my median awake time during the last 14 days?,48.55,daily_metrics.during('last 14 days')['awake_minutes'].median()
What unique activities did I engage in today?,Aerobic Workout,exercise_entries.during('today')['activityName'].drop_duplicates().iloc[0]
What was the median number of active zone minutes I had today?,151.27,daily_metrics.during('today')['active_zone_minutes'].median()
"On the most recent day I performed an aerobic workout, how long did I sleep?",99.17,"daily_metrics.on_days(exercise_entries.where('activityName == ""Aerobic Workout""').max())['sleep_minutes'].mean()"
How many total steps have I taken during aerobic workouts where I took more than 20 steps?,15239.0,"exercise_entries.query('activityName == ""Aerobic Workout"" and steps > 20')['steps'].sum()"
"In the last 14 days, how many days did I have at least 4 hours of light sleep?",11,daily_metrics.query('light_sleep_minutes >= 4*60').during('last 14 days')['datetime'].drop_duplicates().count()
How many times have I exercised in the last 14 days?,4,exercise_entries.during('last 14 days')['datetime'].count()
How many days did I sleep for less than 17 hours?,28,daily_metrics.query('sleep_minutes < 17*60')['datetime'].drop_duplicates().count()
What was the standard deviation of my light sleep minutes?,52.7,daily_metrics['light_sleep_minutes'].std()
What is my total elevation gain for aerobic workouts on days when my heart rate was 98 or below?,1432.56,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(exercise_entries.where('averageHeartRate <= 98'))['elevationGain'].sum()"
What is my total treadmill speed on days when my elevation gain is less than 40?,162.57,"exercise_entries.query('activityName == ""Treadmill""').on_days(exercise_entries.where('elevationGain < 40'))['speed'].sum()"
What was my total REM sleep percentage over the past 7 days?,60.57,daily_metrics.during('last 7 days')['rem_sleep_percent'].sum()
What is my median resting heart rate for today?,61.08,daily_metrics.during('today')['resting_heart_rate'].median()
What was the standard deviation of my awake minutes over the past seven days?,15.35,daily_metrics.during('last 7 days')['awake_minutes'].std()
How many minutes was I awake yesterday?,63.0,daily_metrics.during('yesterday')['awake_minutes'].sum()
"On the most recent day I used the treadmill, how many minutes was I awake?",24.86,"daily_metrics.on_days(exercise_entries.where('activityName == ""Treadmill""').max())['awake_minutes'].mean()"
What was my total heart rate variability today?,21.3,daily_metrics.during('today')['heart_rate_variability'].sum()
What was my lowest deep sleep percentage over the past 14 days?,8.42,daily_metrics.during('last 14 days')['deep_sleep_percent'].min()
What was my average speed during my last treadmill workout?,162.57,"exercise_entries.on_days(exercise_entries.where('activityName == ""Treadmill""').max())['speed'].mean()"
What was my highest deep sleep percentage in the last 30 days?,23.12,daily_metrics.during('last 30 days')['deep_sleep_percent'].max()
What was my highest percentage of REM sleep?,27.85,daily_metrics['rem_sleep_percent'].max()
How many days did I get 311 minutes or less of deep sleep today?,1,daily_metrics.query('deep_sleep_minutes <= 311').during('today')['datetime'].drop_duplicates().count()
What was the average number of calories I burned during my first three aerobic workouts yesterday?,312.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('yesterday')['calories'][:3].mean()"
What was my total average heart rate on the treadmill on days when I slept less than 623 minutes?,90.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes < 623'))['averageHeartRate'].sum()"
What was my highest deep sleep duration over the last 30 days?,102.03,daily_metrics.during('last 30 days')['deep_sleep_minutes'].max()
How many days in the past 30 days did I sleep 6 hours or less?,6,daily_metrics.query('sleep_minutes <= 6*60').during('last 30 days')['datetime'].drop_duplicates().count()
What was my highest amount of sleep in the last 30 days?,519.84,daily_metrics.during('last 30 days')['sleep_minutes'].max()
What is the total number of active zone minutes I accumulated during aerobic workouts in the past 8 days?,78.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 8 days')['activeZoneMinutes'].sum()"
Could you please tell me the median number of minutes I've been awake today?,58.44,daily_metrics.during('today')['awake_minutes'].median()
"Over the past seven days, how many minutes of light sleep did I have in total?",1668.17,daily_metrics.during('last 7 days')['light_sleep_minutes'].sum()
What was my lowest percentage of deep sleep in the past 7 days?,8.46,daily_metrics.during('last 7 days')['deep_sleep_percent'].min()
What was my highest heart rate variability?,29.65,daily_metrics['heart_rate_variability'].max()
What are my median REM sleep minutes for today?,51.91,daily_metrics.during('today')['rem_sleep_minutes'].median()
What is the lowest number of minutes I spent in deep sleep?,16.79,daily_metrics['deep_sleep_minutes'].min()
What is the standard deviation of my awake percentage?,3.94,daily_metrics['awake_percent'].std()
What is my average speed on the treadmill when I run faster than 44 units?,162.57,"exercise_entries.query('activityName == ""Treadmill"" and speed > 44')['speed'].mean()"
What was my total percentage of deep sleep over the past seven days?,59.14,daily_metrics.during('last 7 days')['deep_sleep_percent'].sum()
What is the lowest number of minutes I spent in light sleep?,150.52,daily_metrics['light_sleep_minutes'].min()
What was my median percentage of deep sleep over the past 21 days?,11.24,daily_metrics.during('last 21 days')['deep_sleep_percent'].median()
How many days did I sleep less than 4 hours of deep sleep?,27,daily_metrics.query('deep_sleep_minutes < 4*60')['datetime'].drop_duplicates().count()
What was the average number of minutes I spent in deep sleep over the last 7 days?,59.37,daily_metrics.during('last 7 days')['deep_sleep_minutes'].mean()
What unique activities have I done in the last 7 days?,Aerobic Workout,exercise_entries.during('last 7 days')['activityName'].drop_duplicates().iloc[0]
What was my total number of deep sleep minutes over the past 7 days?,415.62,daily_metrics.during('last 7 days')['deep_sleep_minutes'].sum()
What is the total number of steps I took on the treadmill on days when my speed was less than 71?,418.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(exercise_entries.where('speed < 71'))['steps'].sum()"
What was my standard deviation of steps over the past 7 days?,2534.92,daily_metrics.during('last 7 days')['steps'].std()
What was my lowest resting heart rate?,57.97,daily_metrics['resting_heart_rate'].min()
How many days did I sleep for 649 minutes or less?,28,daily_metrics.query('sleep_minutes <= 649')['datetime'].drop_duplicates().count()
What was my highest percentage of deep sleep in the last 30 days?,23.12,daily_metrics.during('last 30 days')['deep_sleep_percent'].max()
What was the median number of minutes I slept over the past 30 days?,441.08,daily_metrics.during('last 30 days')['sleep_minutes'].median()
What was my average awake percentage over the last 30 days?,11.18,daily_metrics.during('last 30 days')['awake_percent'].mean()
What was my lowest number of light sleep minutes in the last 21 days?,150.52,daily_metrics.during('last 21 days')['light_sleep_minutes'].min()
What is the lowest number of minutes I spent in light sleep over the past 21 days?,150.52,daily_metrics.during('last 21 days')['light_sleep_minutes'].min()
What was my average resting heart rate?,62.92,daily_metrics['resting_heart_rate'].mean()
How many times have I exercised in the past 30 days?,13,exercise_entries.during('last 30 days')['datetime'].count()
What is my lowest step count today?,13684.34,daily_metrics.during('today')['steps'].min()
What was the average number of minutes I spent in light sleep over the past 30 days?,266.07,daily_metrics.during('last 30 days')['light_sleep_minutes'].mean()
How many days today did I sleep for an hour or more?,1,daily_metrics.query('sleep_minutes >= 1*60').during('today')['datetime'].drop_duplicates().count()
What was the median number of minutes I spent in light sleep over the past 21 days?,274.05,daily_metrics.during('last 21 days')['light_sleep_minutes'].median()
What was my longest period of being awake within the last 14 days?,68.19,daily_metrics.during('last 14 days')['awake_minutes'].max()
"On days when I sleep for less than 6 hours, what is the average number of calories I burn on the treadmill?",29.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes < 6*60'))['calories'].mean()"
What was my highest number of active zone minutes yesterday?,105.55,daily_metrics.during('yesterday')['active_zone_minutes'].max()
What was the standard deviation of my deep sleep percentage over the past 14 days?,5.43,daily_metrics.during('last 14 days')['deep_sleep_percent'].std()
What is my total elevation gain for treadmill workouts where the elevation gain was at least 89?,121.92,"exercise_entries.query('activityName == ""Treadmill"" and elevationGain >= 89')['elevationGain'].sum()"
What was the median of my heart rate variability today?,21.3,daily_metrics.during('today')['heart_rate_variability'].median()
What was the median number of minutes I spent in REM sleep over the past 7 days?,67.92,daily_metrics.during('last 7 days')['rem_sleep_minutes'].median()
What is my total elevation gain for aerobic workouts where the elevation gain was at least 74?,3410.2,"exercise_entries.query('activityName == ""Aerobic Workout"" and elevationGain >= 74')['elevationGain'].sum()"
What unique activities have I participated in during the last 7 days?,Aerobic Workout,exercise_entries.during('last 7 days')['activityName'].drop_duplicates().iloc[0]
What is my average active zone minutes (AZM) for aerobic workouts with AZM less than or equal to 87?,40.0,"exercise_entries.query('activityName == ""Aerobic Workout"" and activeZoneMinutes < 87')['activeZoneMinutes'].mean()"
"On days when I have slept for 8 hours or less, what is the total number of active zone minutes I have accumulated on the treadmill?",2.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes <= 8*60'))['activeZoneMinutes'].sum()"
What was the shortest amount of time I was awake today?,58.44,daily_metrics.during('today')['awake_minutes'].min()
What was my average elevation gain during my first four aerobic workouts within the last 14 days?,254.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 14 days')['elevationGain'][:4].mean()"
What was my median awake time over the past 7 days?,43.89,daily_metrics.during('last 7 days')['awake_minutes'].median()
How many times have I exercised in the last 21 days?,9,exercise_entries.during('last 21 days')['datetime'].count()
What was the lowest number of minutes I spent in deep sleep over the past 30 days?,16.79,daily_metrics.during('last 30 days')['deep_sleep_minutes'].min()
What is the total number of Active Zone Minutes I accumulated on the treadmill on days when I burned more than 5 calories?,2.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(exercise_entries.where('calories > 5'))['activeZoneMinutes'].sum()"
What has been the average percentage of my light sleep over the past 21 days?,61.39,daily_metrics.during('last 21 days')['light_sleep_percent'].mean()
What is the standard deviation of the number of steps I have taken?,3095.44,daily_metrics['steps'].std()
What was the total duration of my first four aerobic workouts in the last 30 days?,112.72,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 30 days')['duration'][:4].sum()"
What is the total elevation gain for my five most recent aerobic workouts within the past seven days?,762.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 7 days')['elevationGain'][-5:].sum()"
How many days have I done aerobic workouts?,6,"exercise_entries.query('activityName == ""Aerobic Workout""')['datetime'].drop_duplicates().count()"
What is my total number of active zone minutes?,2435.74,daily_metrics['active_zone_minutes'].sum()
What is the total number of calories I burned during aerobic workouts with a calorie burn of at least 12?,1555.0,"exercise_entries.query('activityName == ""Aerobic Workout"" and calories >= 12')['calories'].sum()"
What unique activities did I engage in today?,Aerobic Workout,exercise_entries.during('today')['activityName'].drop_duplicates().iloc[0]
What has been my average heart rate while using the treadmill over the past 25 days?,90.0,"exercise_entries.query('activityName == ""Treadmill""').during('last 25 days')['averageHeartRate'].mean()"
What was the lowest number of minutes I spent in REM sleep over the past 21 days?,20.59,daily_metrics.during('last 21 days')['rem_sleep_minutes'].min()
How many times did I exercise today?,1,exercise_entries.during('today')['datetime'].drop_duplicates().count()
How many days did I perform aerobic workouts with an average heart rate of 7 or higher?,6,"exercise_entries.query('activityName == ""Aerobic Workout"" and averageHeartRate >= 7')['datetime'].drop_duplicates().count()"
What is my average amount of deep sleep in minutes?,56.85,daily_metrics['deep_sleep_minutes'].mean()
What was my average awake percentage over the past 30 days?,11.18,daily_metrics.during('last 30 days')['awake_percent'].mean()
What was my highest number of deep sleep minutes?,102.03,daily_metrics['deep_sleep_minutes'].max()
What was the total duration of my aerobic workouts during the last 7 days?,62.4,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 7 days')['duration'].sum()"
On how many days did I get 354 minutes or less of deep sleep?,27,daily_metrics.query('deep_sleep_minutes <= 354')['datetime'].drop_duplicates().count()
How many days have I used the treadmill?,1,"exercise_entries.query('activityName == ""Treadmill""')['datetime'].drop_duplicates().count()"
What was the median of my heart rate variability over the past 14 days?,21.22,daily_metrics.during('last 14 days')['heart_rate_variability'].median()
What was the median number of minutes I spent in REM sleep over the past 7 days?,67.92,daily_metrics.during('last 7 days')['rem_sleep_minutes'].median()
What was my median awake percentage over the past 7 days?,8.05,daily_metrics.during('last 7 days')['awake_percent'].median()
What is the median number of minutes I sleep each night?,441.08,daily_metrics['sleep_minutes'].median()
What was my average heart rate during my last four treadmill workouts?,90.0,"exercise_entries.query('activityName == ""Treadmill""')['averageHeartRate'][-4:].mean()"
What is the standard deviation of my deep sleep percentage over the past seven days?,6.1,daily_metrics.during('last 7 days')['deep_sleep_percent'].std()
How long did I spend on the treadmill in total?,11.03,"exercise_entries.query('activityName == ""Treadmill""')['duration'].sum()"
What was the minimum number of minutes I was awake in the last 21 days?,24.86,daily_metrics.during('last 21 days')['awake_minutes'].min()
What is the total number of active zone minutes I have had in the past 14 days?,942.57,daily_metrics.during('last 14 days')['active_zone_minutes'].sum()
"On days when I burn less than 42 calories, what is my heart rate while using the treadmill?",90.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(exercise_entries.where('calories < 42'))['averageHeartRate'].mean()"
What is the standard deviation of my light sleep percentage over the past seven days?,11.13,daily_metrics.during('last 7 days')['light_sleep_percent'].std()
"On days when I get less than 2 hours of REM sleep, what is my total elevation gain while using the treadmill?",121.92,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('rem_sleep_minutes < 2*60'))['elevationGain'].sum()"
What was the average percentage of time I spent in deep sleep over the past 30 days?,12.62,daily_metrics.during('last 30 days')['deep_sleep_percent'].mean()
What is the standard deviation of my sleep duration over the past 21 days?,97.7,daily_metrics.during('last 21 days')['sleep_minutes'].std()
What was my highest awake percentage over the past 21 days?,18.37,daily_metrics.during('last 21 days')['awake_percent'].max()
"Over the past 30 days, what percentage of time have I been awake?",257.2,daily_metrics.during('last 30 days')['awake_percent'].sum()
"On days when I have 41 or fewer active zone minutes, how many calories do I burn on the treadmill?",29.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('active_zone_minutes <= 41'))['calories'].sum()"
What was my average aerobic workout duration during the first 4 workouts within the last 14 days?,29.9,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 14 days')['duration'][:4].mean()"
What was my total average heart rate during my last two treadmill workouts within the past 30 days?,90.0,"exercise_entries.query('activityName == ""Treadmill""').during('last 30 days')['averageHeartRate'][-2:].sum()"
What is the total number of minutes I spent in deep sleep?,1534.82,daily_metrics['deep_sleep_minutes'].sum()
What was my lowest percentage of light sleep in the past 14 days?,45.81,daily_metrics.during('last 14 days')['light_sleep_percent'].min()
What was my lowest percentage of deep sleep within the last seven days?,8.46,daily_metrics.during('last 7 days')['deep_sleep_percent'].min()
What is the total speed I achieved on the treadmill on days when I slept less than 23 hours?,162.57,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes < 23*60'))['speed'].sum()"
What was my median number of active zone minutes over the last 30 days?,93.08,daily_metrics.during('last 30 days')['active_zone_minutes'].median()
How many aerobic workouts did I do yesterday?,1,"exercise_entries.query('activityName == ""Aerobic Workout""').during('yesterday').shape[0]"
How many days did I use the treadmill and burn at least 20 calories?,1,"exercise_entries.query('activityName == ""Treadmill"" and calories >= 20')['datetime'].drop_duplicates().count()"
